Var1 Var2
0.96705748611079 10.3343560347803
0.972615287755105 9.34826982483607
0.97817308939942 8.41268739004907
0.983730891043735 7.52760873041927
0.989288692688049 6.69303384594665
0.994846494332364 5.90896273663123
1.00040429597668 5.175395402473
1.00596209762099 4.49233184347197
1.01151989926531 3.85977205962812
1.01707770090962 3.27771605094147
1.02263550255394 2.74616381741202
1.02819330419825 2.26511535903975
1.03375110584257 1.83457067582468
1.03930890748688 1.45452976776681
1.0448667091312 1.12499263486612
1.05042451077551 0.845959277122632
1.05598231241983 0.616704390110447
1.06154011406414 0.433131204028188
1.06709791570846 0.290164068323571
1.07265571735277 0.182727226699392
1.07821351899709 0.105744922858444
1.0837713206414 0.0541414005035235
1.08932912228572 0.022840903337424
1.09488692393003 0.00676767506294043
1.10044472557435 0.000845959382867554
1.10600252721866 0
