//              Time(s)       Force[Z](Revolution:3)-ArfadaCaso1.iaa(N) Force[Y](Revolution:3)-ArfadaCaso1.iaa(N) Force[X](Revolution:3)-ArfadaCaso1.iaa(N) Force(Revolution:3)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:3)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:5)-ArfadaCaso1.iaa(N) Force[Y](Spherical:5)-ArfadaCaso1.iaa(N) Force[X](Spherical:5)-ArfadaCaso1.iaa(N) Force(Spherical:5)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:5)-ArfadaCaso1.iaa(N.mm) 
               0,20883       0,60463      -378,46000     87,43510      388,42900     77667,50000  -1149,89000   -5511,37000    77871,30000  -0,15623       388,30200    -0,00193       388,30200     0,00000       0,00000       0,00000       0,00000      
               0,21285       0,60562      -379,17200     87,20153      389,07000     77794,90000  -1146,55000   -5522,79000    77999,10000  -0,16251       388,94400    -0,00203       388,94400     0,00000       0,00000      -0,00000       0,00000      
               0,21687       0,60652      -379,82400     86,95623      389,65100     77903,10000  -1143,06000   -5533,29000    78107,70000  -0,16849       389,52500    -0,00213       389,52500     0,00000       0,00000      -0,00000       0,00001      
               0,22088       0,60740      -380,45900     86,71096      390,21600     78001,60000  -1139,58000   -5543,49000    78206,70000  -0,17419       390,08905    -0,00222       390,08900     0,00000       0,00000      -0,00000       0,00000      
               0,22490       0,60823      -381,06500     86,46490      390,75200     78089,20000  -1136,09000   -5553,22000    78294,60000  -0,17961       390,62500    -0,00231       390,62500    -0,00000       0,00000      -0,00000       0,00000      
               0,22891       0,60903      -381,64400     86,22040      391,26200     78167,00000  -1132,62000   -5562,52000    78372,80000  -0,18475       391,13600    -0,00239       391,13600    -0,00000      -0,00000       0,00000       0,00000      
               0,23293       0,60978      -382,19500     85,97892      391,74700     78235,70000  -1129,20000   -5571,37000    78442,00000  -0,18962       391,62000    -0,00247       391,62000     0,00000       0,00000      -0,00000       0,00000      
               0,23695       0,61050      -382,71800     85,74200      392,20500     78296,20000  -1125,85000   -5579,76000    78502,80000  -0,19423       392,07900    -0,00255       392,07900     0,00000       0,00000      -0,00000       0,00000      
               0,24096       0,61117      -383,21200     85,51110      392,63800     78349,00000  -1122,58000   -5587,70000    78556,10000  -0,19856       392,51100    -0,00261       392,51100     0,00000       0,00000      -0,00000       0,00000      
               0,24498       0,61180      -383,67800     85,28770      393,04300     78395,00000  -1119,42000   -5595,16000    78602,40000  -0,20264       392,91700    -0,00268       392,91700    -0,00000      -0,00000       0,00000       0,00000      
               0,24899       0,61239      -384,11400     85,07296      393,42200     78434,70000  -1116,39000   -5602,16000    78642,40000  -0,20644       393,29600    -0,00274       393,29600     0,00000       0,00000      -0,00000       0,00000      
               0,25301       0,61294      -384,52000     84,86820      393,77500     78468,80000  -1113,50000   -5608,67000    78676,80000  -0,20998       393,64800    -0,00279       393,64800     0,00000      -0,00000       0,00000       0,00000      
               0,25703       0,61345      -384,89700     84,67469      394,10100     78497,90000  -1110,77000   -5614,71000    78706,30000  -0,21326       393,97500    -0,00284       393,97500     0,00000       0,00000       0,00000       0,00000      
               0,26104       0,61392      -385,24100     84,49280      394,39800     78522,10000  -1108,20000   -5620,22000    78730,80000  -0,21627       394,27100    -0,00289       394,27100     0,00000       0,00000      -0,00000       0,00000      
               0,26506       0,61435      -385,56300     84,32620      394,67800     78544,20000  -1105,85000   -5625,38000    78753,20000  -0,21901       394,55100    -0,00293       394,55100     0,00000      -0,00000       0,00000       0,00000      
               0,26908       0,61470      -385,82200     84,16640      394,89600     78556,00000  -1103,60000   -5629,56000    78765,20000  -0,22148       394,76900    -0,00296       394,76900     0,00000       0,00000      -0,00000       0,00000      
               0,27309       0,61519      -386,16900     84,04780      395,21000     78589,30000  -1101,91000   -5635,00000    78798,80000  -0,22370       395,08400    -0,00300       395,08400     0,00000       0,00000      -0,00000       0,00000      
               0,27711       0,61495      -386,05300     83,85070      395,05500     78531,90000  -1099,20000   -5633,61000    78741,40000  -0,22558       394,92800    -0,00302       394,92800     0,00000      -0,00000       0,00000       0,00000      
               0,28112       0,61716      -387,46500     84,00900      396,46800     78789,50000  -1101,17000   -5654,50000    78999,80000  -0,22745       396,34100    -0,00305       396,34200     0,00000       0,00000       0,00000       0,00000      
               0,28514       0,61032      -383,20000     82,95810      392,07700     77896,70000  -1087,31000   -5592,44000    78104,80000  -0,22806       391,95100    -0,00306       391,95100     0,00000      -0,00000       0,00000       0,00000      
               0,28915       0,64278      -403,58600     87,27780      412,91600     82021,10000  -1143,86000   -5890,31000    82240,30000  -0,23277       412,78800    -0,00310       412,78800     0,00000      -0,00000       0,00000       0,00000      
