//              Time(s)       Force[Z](Revolution:2)-ArfadaCaso1.iaa(N) Force[Y](Revolution:2)-ArfadaCaso1.iaa(N) Force[X](Revolution:2)-ArfadaCaso1.iaa(N) Force(Revolution:2)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:2)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:9)-ArfadaCaso1.iaa(N) Force[Y](Spherical:9)-ArfadaCaso1.iaa(N) Force[X](Spherical:9)-ArfadaCaso1.iaa(N) Force(Spherical:9)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:9)-ArfadaCaso1.iaa(N.mm) 
               0,19679       0,65438      -409,26600     95,85730      420,34200     83997,10000   1518,33000    5906,00000    84218,20000  -0,13586       420,21600     0,00241       420,21600    -0,00000      -0,00017      -0,00006       0,00019      
               0,20080       0,65303      -408,52000     95,25560      419,47900     83852,50000   1509,09000    5893,95000    84072,90000  -0,14269       419,35300     0,00250       419,35300    -0,00000      -0,00043      -0,00013       0,00044      
               0,20482       0,65471      -409,66700     95,09220      420,55900     84085,70000   1506,79000    5909,27000    84306,50000  -0,14967       420,43200     0,00258       420,43200    -0,00001      -0,00124      -0,00027       0,00127      
               0,20883       0,65552      -410,26800     94,79995      421,07900     84197,50000   1502,45000    5916,78000    84418,50000  -0,15622       420,95300     0,00266       420,95300     0,00004      -0,00253       0,00211       0,00329      
               0,21285       0,65648      -410,98400     94,53437      421,71700     84324,10000   1498,52000    5925,98000    84545,30000  -0,16250       421,59000     0,00276       421,59000    -0,00000       0,00205       0,00147       0,00252      
               0,21687       0,65736      -411,63700     94,25670      422,29100     84430,30000   1494,41000    5934,32000    84651,80000  -0,16847       422,16500     0,00282       422,16500     0,00081       0,00120       0,00040       0,00150      
               0,22088       0,65820      -412,27300     93,97960      422,85000     84526,50000   1490,30000    5942,47000    84748,30000  -0,17417       422,72300     0,00287       422,72300     0,00000       0,00033       0,00015       0,00036      
               0,22490       0,65898      -412,88000     93,70220      423,38000     84611,30000   1486,18000    5950,24000    84833,30000  -0,17959       423,25300     0,00292       423,25300    -0,00000       0,00012       0,00006       0,00013      
               0,22891       0,65973      -413,46000     93,42710      423,88500     84686,00000   1482,09000    5957,68000    84908,20000  -0,18473       423,75800     0,00296       423,75800    -0,00000       0,00007       0,00003       0,00007      
               0,23293       0,66043      -414,01200     93,15580      424,36400     84751,30000   1478,05000    5964,76000    84973,80000  -0,18960       424,23700     0,00299       424,23700    -0,00000       0,00004       0,00002       0,00005      
               0,23695       0,66110      -414,53600     92,89010      424,81700     84808,10000   1474,09000    5971,49000    85030,90000  -0,19421       424,69000     0,00303       424,69046    -0,00000       0,00003       0,00001       0,00003      
               0,24096       0,66172      -415,03200     92,63150      425,24400     84857,20000   1470,24000    5977,85000    85080,20000  -0,19855       425,11700     0,00305       425,11700     0,00000       0,00002       0,00001       0,00002      
